Numer_wyprawy,MEMBID,MYEAR,FNAME,LNAME
NILN81301,7,1981,Yves,Richard
NILN82101,1,1982,Kayo,Ikeuchi
NILN82101,2,1982,Masanori,Kawamura
NILN82101,3,1982,Tsutomu,Koshino
NILN82101,4,1982,Masataka,Kunishi
NILN82101,5,1982,Kenji,Sugishita
NILN82101,6,1982,Keiji,Yamaguchi
NILN82101,7,1982,Muneaki,Shigeno
NILN82101,8,1982,Dawa Norbu,Sherpa
NILN82101,9,1982,Panima (Pa Nima),Sherpa
NILN82301,1,1982,Michael,Fowkes
NILN82301,2,1982,Patrick W.,Gunson
NILN82302,1,1982,Franz,Heiss
NILN82302,2,1982,Hans-Josef,Raffler
NILN82302,3,1982,Eleonore,Rohowsky
NILN82302,4,1982,Christoph,Schmitt
NILN82302,5,1982,Hans,Tischlinger
NILN83301,1,1983,Peter Stuart,Allen
NILN83301,2,1983,David Allan,Evans
NILN83301,3,1983,Bruce,Fox
NILN83301,4,1983,Peter Louis,Lambert
NILN83301,5,1983,Terrence John,McCullagh
NILN83301,6,1983,Phillip John (Phil),Pitham
NILN83301,7,1983,Mark Anthony,Whetu
NILN83301,8,1983,Zacharakis (Zac),Zaharias
NILN83301,9,1983,Maila Pemba,Sherpa
NILN84301,1,1984,Vladimir (Vlado),Tatarka
NILN84301,2,1984,Ivan,"Urbanovic, Jr."
NILN85101,1,1985,Marek,Danielak
NILN85101,2,1985,Jozef,Janczy
NILN85101,3,1985,Piotr,Konopka
NILN85101,4,1985,Zbigniew,Mlynarczyk
NILN85101,5,1985,Pavel,Murzyn
NILN85101,6,1985,Jan,Muskat
NILN85101,7,1985,Andrzej,Rys
NILN85101,8,1985,Julian,Szpilka
NILN85101,9,1985,Renate,Zoelch
NILN85301,1,1985,Barbara,Bajsarowicz
NILN85301,2,1985,Ryszard,Petryriski
NILN85301,3,1985,Elzbieta,Skorek
NILN85301,4,1985,Bernadeta,Stano
NILN85301,5,1985,Danuta,Wach
NILN85301,6,1985,Zbigniew,Wach
NILN85301,7,1985,Jolanta,Wysocka
NILN90301,1,1990,Ki-Hwa,Jung
NILN90301,2,1990,Han-Chul,Kang
NILN90301,3,1990,Youn-Su,Kim
NILN90301,4,1990,Ju-Hong,Park
NILN90301,5,1990,Young-Hwan,Park
NILN90301,6,1990,Maila Pemba,Sherpa
NILN90301,7,1990,Gomba,Sherpa
NILN90301,8,1990,Phurba Pasang,Sherpa
NILS78301,1,1978,Taichi,Fujimatsu
NILS78301,2,1978,Yoshiaki,Kato
NILS78301,3,1978,Kazuo,Mitsui
NILS78301,4,1978,Nobuhito,Morota
NILS78301,5,1978,Seiji,Tanaka
NILS78301,6,1978,Hideki,Yoshida
NILS81101,1,1981,Masatoshi,Abe
NILS81101,2,1981,Yoshihiro,Horiuchi
NILS81101,3,1981,Motoo,Iwasaki
NILS81101,4,1981,Tatsuya,Shimizu
NILS81101,5,1981,Shunji,Takegawa
NILS81101,6,1981,Shunichi,Yamazaki
NILS81301,1,1981,Mitsuru,Machida
NILS81301,2,1981,Sohei,Suzuki
NILS81301,3,1981,Hozumi,Tanaka
NILS84301,1,1984,Takao,Kurosawa
NILS84301,2,1984,Yuwa,Yamazaki
NILS85301,1,1985,Kazuyuki,Ikesako
NILS85301,2,1985,Masaki,Ito
NILS85301,3,1985,Yasuyuki,Nagao
NILS85301,4,1985,Kenji,Ohama
NILS96301,1,1996,Tadej,Golob
NILS96301,2,1996,Dusan,Polenik
NUMB79101,1,1979,Jacques,Bovier
NUMB79101,2,1979,Urs,Braschler
NUMB79101,3,1979,Adrian,Gray
NUMB79101,4,1979,Mingma Tenzing,Lama
NUMB79101,5,1979,Rinzi Pasang,Lama
NUMB79101,6,1979,Juerg,Litscher
NUMB79101,7,1979,Peter,Molinari
NUMB79101,8,1979,Dalim,Mukhiya
NUMB79101,9,1979,Paul,Reymond
NUMB79101,10,1979,Hans,Scheibler
NUMB79301,1,1979,Ola Magne,Einang
NUMB79301,2,1979,Nils,Faalund
NUMB79301,3,1979,Itsell,Friis-Baastad
NUMB79301,4,1979,Ralph,Hoibakk
NUMB79301,5,1979,Arne Ludwig R.,Naess Jr.
NUMB80101,1,1980,Yukio,Abe
NUMB80101,2,1980,Hidehiko,Ban
NUMB80101,3,1980,Shoichi,Ban
NUMB80101,4,1980,Ichio,Hirama
NUMB80101,5,1980,Muneo,Izumikawa
NUMB80101,6,1980,Minoru,Kayaba
NUMB80101,7,1980,Senkichi,Kitaoka
NUMB80101,8,1980,Hiroshi,Komuro
NUMB80101,9,1980,Toyomi,Oishi
NUMB80101,10,1980,Kanda,Takashi
NUMB80101,11,1980,Hitoshi,Watatsuma
NUMB81301,1,1981,Daniel,Drecq
NUMB81301,2,1981,Jean-Pierre,Herry
NUMB81301,3,1981,Philippe,Larmignat
NUMB81301,4,1981,Eric,Laroche
NUMB81301,5,1981,Henri,LeBlanc
NUMB81301,6,1981,Jean Francois,Le Quang
NUMB81301,7,1981,Philippe,Paumier
NUMB81301,8,1981,Christian,Rathat
NUMB81301,9,1981,Jean-Paul,Richalet
NUMB81301,10,1981,Philippe,Veyrac
NUMB81301,11,1981,Mingma,Sherpa
NUMB81302,1,1981,Guido,Bumann
NUMB81302,2,1981,Ruedi,Homberger
NUMB81302,3,1981,Louis,Salzmann
NUMB81302,4,1981,Beat,Supersaxo
NUMB81302,5,1981,Jean-Pierre,Wagnieres
NUMB82101,1,1982,Robert Edwin (Rob),Hall
NUMB82101,2,1982,William (Bill),King
NUMB82101,3,1982,Stephen,Lassche
NUMB82101,4,1982,Ian,MacAlpine
NUMB82101,5,1982,Peter Joseph,McInally
NUMB82101,6,1982,Bryan,Morris
NUMB82101,7,1982,Gavin,Tweedie
NUMB82101,8,1982,Cornelius (Kees),Van Grondelle
NUMB83301,1,1983,Luis,Bernardo Durand
NUMB83301,2,1983,Andres,Fernandez Martinez
NUMB83301,3,1983,Mercedes,Martin Segovia
NUMB83301,4,1983,Eduardo,Martinez de Pison Stampa
NUMB83301,5,1983,Pedro,Nicolas Martinez
NUMB83301,6,1983,Angel,Sanchez Garcia
NUMB83301,7,1983,Juan,Talavera Gomez
NUMB83401,1,1983,Tamio,Hitachi
NUMB83401,2,1983,Shinya,Izumi
NUMB83401,3,1983,Kensuke,Kikuchi
NUMB83401,4,1983,Tomio,Mashimo
NUMB83401,5,1983,Tokiharu,Nashiba
NUMB83401,6,1983,Naoki,Yamada
NUMB83401,7,1983,Ang Tshering,Sherpa
NUMB83401,8,1983,Nima Wangchu,Sherpa
NUMB88301,1,1988,Kye-Bok,Hwoang
NUMB88301,2,1988,Yeong-Chul,Lee
NUMB88301,3,1988,In-Sik,Shin
NUMB88301,4,1988,Nima Wangchu,Sherpa
NUMB90301,1,1990,Shinji,Chiba
NUMB90301,2,1990,Isao,Fukushima
NUMB90301,3,1990,Takashi,Masuda
NUMB90301,4,1990,Hajime,Minegishi
NUMB90301,5,1990,Tokao,Ono
NUMB90301,6,1990,Hiroto,Saitoh
NUMB90301,7,1990,Tomohide,Sugimo
NUMB90301,8,1990,Pasang,Sherpa
NUMB90301,9,1990,Gyalzen,Sherpa
NUMB91301,1,1991,Helmut,Mueller
NUMB91301,2,1991,Mathias,Rau
NUMB96101,1,1996,Charles M. (Chuck),Armatys
NUMB96101,2,1996,Kenneth G.,Schoolcraft
NUMB96101,3,1996,Daniel (Dan),Shearer
NUMB96101,4,1996,Michael C.,Sinclair
NUMB97101,1,1997,Charles M. (Chuck),Armatys
NUMB97101,2,1997,Forrest C.,Dobson
NUMB97101,3,1997,Scott L.,Gould
NUMB97101,4,1997,Ian,Hatchett
NUMB97101,5,1997,Daniel (Dan),Shearer
NUMB97101,6,1997,Michael C.,Sinclair
NUPT75101,1,1975,Crispin,Agnew
NUPT75101,2,1975,Geordie P.,Armstrong
NUPT75101,3,1975,David,Brister
NUPT75101,4,1975,P. N. (Noel),Dilly
NUPT75101,5,1975,Jonathan W. A. (Jon),Fleming
NUPT75101,6,1975,Nigel Frank,Gifford
NUPT75101,7,1975,Michael H. (Mike),Kefford
NUPT75101,8,1975,M. Timothy (Tim),King
NUPT75101,9,1975,Michael Patrick (Bronco),Lane
NUPT75101,10,1975,Khagendra Bahadur,Limbu
NUPT75101,11,1975,A. J. (John),Muston
NUPT75101,12,1975,Gerald F. (Gerry),Owens
NUPT75101,13,1975,John D. C.,Peacock
NUPT75101,14,1975,Basant Kumar,Rai
NUPT75101,15,1975,John Henry (Brummie),Stokes
NUPT75101,16,1975,Pasang,Tamang
NUPT75101,17,1975,C. A. (Charles),Walshaw
NUPT75101,18,1975,E. A. N. (Neil),Winship
NUPT75101,19,1975,Richard A.,Summerton
NUPT78301,1,1978,Michael M. (Mike),Covington
NUPT78301,2,1978,Douglas Keith (Doug),Scott
NUPT78301,3,1978,Joseph Thomas (Joe),Tasker
NUPT79301,1,1979,Georges,Bettembourg
NUPT79301,2,1979,Michael M. (Mike),Covington
NUPT79301,3,1979,Douglas Keith (Doug),Scott
NUPT79301,4,1979,Rab,Carrington
NUPT79301,5,1979,Brian P.,Hall
NUPT79301,6,1979,Alan Paul (Al),Rouse
NUPT81301,1,1981,Robert (Rusty),Baillie
NUPT81301,2,1981,Dwayne,Congdon
NUPT81301,3,1981,Jim,Elzinga
NUPT81301,4,1981,John,Lauchlan
NUPT81301,5,1981,William Joseph (Bill),March
NUPT81301,6,1981,David (Dave),McNab
NUPT81301,7,1981,Laurie,Skreslet
NUPT81302,1,1981,Adrian,Clifford
NUPT81302,2,1981,Malcolm (Mal),Duff
NUPT81302,3,1981,Andrew Donald (Andy),Nisbet
NUPT81302,4,1981,Brian,Sprunt
NUPT82301,1,1982,Peter,Guggemos
NUPT82301,2,1982,Christoph,Kruis
NUPT82301,3,1982,Hans-Burkhard,Nix
NUPT82301,4,1982,Wolfgang Gernot,Pohl
NUPT82301,5,1982,Petra,Ruemmer
NUPT86101,1,1986,Jeff,Lowe
NUPT86101,2,1986,Marc Francis,Twight
NUPT86401,1,1986,Jeff,Lowe
NUPT86401,2,1986,Marc Francis,Twight
NUPT87301,1,1987,Fabrizio,Manoni
NUPT87301,2,1987,Enrico,Rosso
NUPT87302,1,1987,Rob,Newsom
NUPT87302,2,1987,James,Yoder
NUPT89101,1,1989,Alberto,Guelpa
NUPT89101,2,1989,Enrico,Rosso
NUPT89101,3,1989,Kurt,Walde
NUPT89102,1,1989,Peter,Arbic
NUPT89102,2,1989,Jim,Elzinga
NUPT89102,3,1989,Jeffery,Marshall
NUPT89102,4,1989,Ward,Robinson
NUPT91301,1,1991,Magnus,Lekman
NUPT94301,1,1994,Patrick,Berhault
NUPT94301,2,1994,Michel Simon,Fauquet
NUPT94301,3,1994,Christophe,Moulin
NUPT94301,4,1994,Gerard,Vionnet-Fausset
NUPE95301,1,1995,Ausgar,Halder
NUPE95301,2,1995,Joren,Heller
NUPE95301,3,1995,Philip,Jaerschky
NUPE95301,4,1995,Robert,Jasper
NUPE95301,5,1995,Juergen,Krieger
NUPE95301,6,1995,Peter,Krinniger
NUPE95301,7,1995,Christoph,Kruis
NUPE95301,8,1995,Sabine,Moeller
NUPE95301,9,1995,Roland,Phol
NUPE95301,10,1995,Wolfgang Gernot,Pohl
NUPE95301,11,1995,Christian,Schlesener
NUPT96301,1,1996,Ralf,Dujmovits
NUPT96301,2,1996,Hans,Hoerl
NUPT96301,3,1996,Hans-Jochen (Hajo),Netzer
NUPT96301,4,1996,Brigitte,Paupert
NUPT96301,5,1996,Dieter Albin,Porsche
NUPT96301,6,1996,Robert,Rackl
NUPT96301,7,1996,Axel,Schloenvogt
NUPT96301,8,1996,Sebastian Beat,Weiche
NUPT97101,1,1997,Alexander (Alex),Abramov
NUPT97101,2,1997,Marat,Galinov
NUPT97101,3,1997,Nicolai,Jidkov
NUPT97101,4,1997,Alexander (Sasha),Koval
NUPT97101,5,1997,Victor,Kozlov
NUPE97301,1,1997,Johann (Hans),Kammerlander
NUPE97301,2,1997,Maurizio,Lutzenberger
NUPT98101,1,1998,Ralph,Glasgal
NUPT98101,2,1998,James Malone (Jim),Williams
OHMI82101,1,1982,Hideichi,Gomi
OHMI82101,2,1982,Jun,Goto
OHMI82101,3,1982,Toshizo,Kaneko
OHMI82101,4,1982,Shinchi,Kohara
OHMI82101,5,1982,Michiro,Maki
OHMI82101,6,1982,Kotaro,Nakajima
OHMI82101,7,1982,Junichi,Shiota
OHMI82101,8,1982,Michiko,Suzuki
OHMI82101,9,1982,Yoshinori,Suzuki
OHMI82101,10,1982,Ang Temba,Sherpa
OHMI82101,11,1982,Kalden,Sherpa
OHMI82101,12,1982,Nawang Choklang,Sherpa
OHMI85101,1,1985,Michel,Abplanalp
OHMI85101,2,1985,Daniel,Chevallier
OHMI85101,3,1985,Hans,Diethelm
OHMI85101,4,1985,Rudolf (Ruedi),Meier
OHMI85101,5,1985,Jean-Daniel,Pauchard
OHMI85101,6,1985,Andre,Rieder
OHMI85101,7,1985,Terenzio,Rossetti
OHMI85101,8,1985,Alain,Vaucher
OHMI85101,9,1985,Francois,Vuilleme
OHMI85101,10,1985,Nicolas,Wyrsch
OHMI85101,11,1985,Ang Nima,Sherpa
OHMI85101,12,1985,Da Nuru (Dawa Nuru/Norbu),Sherpa
OHMI89101,1,1989,Sean,Elder
OHMI89101,2,1989,Jan,Harris
OHMI89101,3,1989,Lily,Mayer
OHMI89101,4,1989,Timothy Andrew,Mayer
OHMI89101,5,1989,Sarah,Mayer
OHMI89101,6,1989,David,McGowan
OHMI89101,7,1989,Jean,Richards
OHMI89101,8,1989,Rick,Richards
OHMI89101,9,1989,Peter Christian,Woll
OHMI89101,10,1989,Ken,Zafren
OHMI89101,11,1989,Da Nuru (Dawa Nuru/Norbu),Sherpa
OHMI89101,12,1989,Mingma Gyalzen,Sherpa
PASA95301,1,1995,Mi-Ra,An
PASA95301,2,1995,Won-Sod,Choi
PASA95301,3,1995,Kun-Mog,Choung
PASA95301,4,1995,Hee-Chang,Gang
PASA95301,5,1995,Hong-Kun,Kim
PASA95301,6,1995,Tae-Man,Kim
PASA95301,7,1995,Yong-Hyuk,Kim
PASA95301,8,1995,Chul-Hee,Lim
PASA95301,9,1995,Im-Jun,Ro
PASA95301,10,1995,Moon-Kyu,Son
PASA96301,1,1996,Toshiyuki,Kitamura
PASA96301,2,1996,Keiko,Nishihira
PASA96301,3,1996,Tamotsu,Ohnishi
PASA96301,4,1996,Mamoru,Taniguchi
PASA96301,5,1996,Takehiko,Yanagihara
PASA96302,1,1996,Pascal,Coret
PASA96302,2,1996,Denis,Crabieres
PASA96302,3,1996,Yves,Detry
PASA96302,4,1996,Marc Rene Raymond,Dreyer
PASA96302,5,1996,Arnaud,Guillaume
PASA96302,6,1996,Collete,Jaujou
PASA96302,7,1996,Alberto,Magliano
PASA96302,8,1996,Armand,Pedat
PASA96302,9,1996,Guy,Pedat
PASA96302,10,1996,Remi,Thivel
PASA96302,11,1996,Michel,Zalio
PASA96302,12,1996,Tshering Dorje,Sherpa
PASA96302,13,1996,Jangbu,Sherpa
PASA96302,14,1996,Gyalzen,Sherpa
KAND72301,1,1972,Hiroshi,Nishino
KAND72301,2,1972,Isamu,Shibata
KAND72301,3,1972,Shigeru,Kuwahata
KAND72301,4,1972,Toyokazu,Hirota
PHUR82101,1,1982,Sakurahiko,Fujikawa
PHUR82101,2,1982,Isao,Hattori
PHUR82101,3,1982,Hiroyasu,Ihara
PHUR82101,4,1982,Kaori,Araki
PHUR82101,5,1982,Junko,Khono
PHUR82101,6,1982,Shintaro,Kurokawa
PHUR82101,7,1982,Takoshi,Nishioka
PHUR82101,8,1982,Fumihito,Ogawa
PHUR82101,9,1982,Chizuko,Ohoi
PHUR82101,10,1982,Hiromitsu,Okamoto
PHUR82101,11,1982,Hisanobu,Shimizu
PHUR82101,12,1982,Takashi,Shingaki
PHUR82101,13,1982,Kazunori,Takezawa
PHUR82101,14,1982,Hajime,Takigami
PHUR82101,15,1982,Kuniaki,Yano
PHUR82101,16,1982,Ichiro,Yasuda
PHUR82101,17,1982,Ang Phuri,Lama
PHUR82101,18,1982,Mingma,Sherpa
PHUR82101,19,1982,Pemba Lama,Sherpa
PK2963301,1,1963,Gunji,Shinoda
PK2963301,2,1963,Hirokazu,Kimura
PK2963301,3,1963,Tsuneo,Namba
PK2963301,4,1963,Sadao,Hirose
PK2963301,5,1963,Toshihide,Tamura
PK2969301,1,1969,Senya,Sumiyoshi
PK2969301,2,1969,Yasuo,Tamai
PK2969301,3,1969,Hideo,Misawa
PK2969301,4,1969,Jiro,Kuroda
PK2969301,5,1969,Yoshihiko,Koda
PK2969301,6,1969,Yoshiki,Tanaka
PK2969301,7,1969,Hiroshi,Watanabe
PK2969301,8,1969,Reiko,Saigusa
PK2969301,9,1969,Yasushi,Daikuhara
PK2969301,10,1969,Daisuke,Makino
PK2969301,11,1969,Takashi,Ishihama
PK2970101,1,1970,Johannes Adolf,Noordijk
PK2970101,2,1970,Jean Francois,Saltet
PK2970301,1,1970,Shotaro,Mizuno
PK2970301,2,1970,Senya,Sumiyoshi
PK2970301,3,1970,Akihiro,Toyosaka
PK2970301,4,1970,Hiroshi,Watanabe
PK2970301,5,1970,Shuichi,Ozawa
PK2970301,6,1970,Yoshiki,Tanaka
PK2970301,7,1970,Toshio,Ishihara
PK2970301,8,1970,Yoshio,Kuroiwa
PK2970301,9,1970,Yoshiteru,Ono
PK2970301,10,1970,Hideo,Tai
PK2970301,11,1970,Reiko,Saigusa
PK2974101,1,1974,Yoshikazu,Furukawa
PK2974101,2,1974,Fumio,Tanaka
PK2974101,3,1974,Eiko,Tanaka
PK2974101,4,1974,Haruyuki,Ohuchi
PK2974101,5,1974,Masanori,Kobayashi
PK2974101,6,1974,Noriaki,Kamo
PK2974101,7,1974,Minoru,Kaneko
PK2974101,8,1974,Isao,Kishimoto
PK2974101,9,1974,Kichio,Kumasaki
PK2974101,10,1974,Toshiharu,Shirai
PK2974101,11,1974,Yoshihiro,Sugiyama
PK2974101,12,1974,Seiichi,Takahashi
PK2974101,13,1974,Shigeo,Dainobu
PK2974101,14,1974,Hiroshi,Tsuchiya
PK2974101,15,1974,Tadao,Horii
PK2974101,16,1974,Minoru,Yanagibashi
PK2974101,17,1974,Hiroshi,Kaneko
PK2974101,18,1974,Ryohei,Uchida
PK2974101,19,1974,Richard,Moore
PK2975101,1,1975,Hiroshi,Maeda
PK2975101,2,1975,Takehiko,Matsumoto
PK2975101,3,1975,Kazuyasu,Okada
PK2975101,4,1975,Tadaaki,Iwasaki
PK2975101,5,1975,Hiroo,Namura
PK2975101,6,1975,Seiji,Suwa
PK2975101,7,1975,Kazuo,Ichino
PK2975101,8,1975,Nobuyoshi,Tamai
PK2975101,9,1975,Michihiro,Matsui
PK2975101,10,1975,Hirohisa,Fuji
PK2975101,11,1975,Takami,Simoyama
PK2975101,12,1975,Junji,Sato
PK2975101,13,1975,Tsugio,Iwai
PK2978301,1,1978,Hisaji,Banmi
PK2978301,2,1978,Keiko,Endo
PK2978301,3,1978,Kazuo,Mayamori
PK2978301,4,1978,Tomiko,Kuribayashi
PK2978301,5,1978,Hisayoshi,Misono
PK2978301,6,1978,Minosuke,Shiraishi
PK2978301,7,1978,Yoshibumi,Takahashi
PK2978301,8,1978,Fumio,Tanaka
PK2978301,9,1978,Takayoshi,Tsuyama
PK2978301,10,1978,Mamoru,Ushizawa
PK2979101,1,1979,Maciej,Berbeka
PK2979101,2,1979,Ryszard,Gajewski
PK2979101,3,1979,Lech,Korniszewski
PK2979101,4,1979,Piotr,Malinowski
PK2979101,5,1979,Maciej Jozef,Pawlikowski
PK2979101,6,1979,Ryszard,Szafirski
PK2982301,1,1982,Brian James,Agnew
PK2982301,2,1982,Graham,Drinkwater
PK2982301,3,1982,James,Fyfe
PK2982301,4,1982,James,Green
PK2982301,5,1982,Gregory,Hall
PK2982301,6,1982,Christopher,Longrigg
PK2982301,7,1982,E. Mervin (Merv),Middleton
PK2982301,8,1982,Fred,Moorhead
PK2982301,9,1982,William Jeffrey,Powell
PK2982301,10,1982,John Robert,Sneyd
PK2982301,11,1982,Christopher Brine (Kit),Spencer
PK2982301,12,1982,Michael,Spencer
PK2982301,13,1982,Anthony Mark (Tony),Swierzy
PK2982301,14,1982,Gavin Nigel,Williams
PUMO72301,1,1972,Yves,Pollet-Villard
PUMO72301,2,1972,Maurice,Gicquel
PUMO72301,3,1972,Gerard,Berthoud
PUMO72301,4,1972,Pierre,Blanc
PUMO72301,5,1972,Jean,Coudray
PUMO72301,6,1972,Yvon,Masino
PUMO72301,7,1972,Georges,Payot
PUMO72301,8,1972,Raymond,Renaud
PUMO72301,9,1972,Ang Temba,Sherpa
PUMO73101,1,1973,Shigeyuki,Nakamura
PUMO73101,2,1973,Tadashi,Mochizuki
PUMO73101,3,1973,Takashi,Mizuno
PUMO73101,4,1973,Takashi,Nakamura
PUMO73101,5,1973,Yoshinori,Kanoh
PUMO73101,6,1973,Kazuo,Yamamoto
PUMO73101,7,1973,Katsuichi,Kataoka
PUMO73101,8,1973,Satoshi,Kimura
PUMO73101,9,1973,Kazufumi,Nagura
PUMO73101,10,1973,Nobuo,Shimasaka
PUMO73101,11,1973,Hiroo,Imanishi
PUMO73101,12,1973,Etsuo,Watanabe
PUMO73101,13,1973,Masaru,Terada
PUMO73101,14,1973,Tatsuji,Shigeno
PUMO74301,1,1974,Hiroshi,Fujita
PUMO74301,2,1974,Junji,Matsuda
PUMO74301,3,1974,Minoru,Takagi
PUMO74301,4,1974,Yoshinobu,Mizuta
PUMO74301,5,1974,Ko,Hattori
PUMO74301,6,1974,Fumiaki,Sakoda
PUMO74301,7,1974,Kiyoshi,Ikawa
PUMO74301,8,1974,Motoichi,Okoshi
PUMO74301,9,1974,Keigi,Nomura
PUMO74301,10,1974,Mutuko,Koyama
PUMO74301,11,1974,Nobuyuki,Kaneko
PUMO75101,1,1975,Jean,Lescure
PUMO75101,2,1975,Philippe,Bernardin
PUMO75101,3,1975,Philippe Degouve,De Nuncques
PUMO75101,4,1975,Alain,Boissy
PUMO75101,5,1975,Claudine,Lescure
PUMO75101,6,1975,Gerard,Sighele
PUMO75101,7,1975,Michel,Ziegler
PUMO75101,8,1975,Mingma Tshering,Sherpa
PUMO75101,9,1975,Ang Kami,Sherpa
PUMO77301,1,1977,Timothy Frank (Tim),Auger
PUMO77301,2,1977,Lloyd William (Kiwi),Gallagher
PUMO77301,3,1977,George,Homer
PUMO77301,4,1977,Ian George,Rowe
PUMO77301,5,1977,Christopher C. (Chris),Shank
PUMO77301,6,1977,John Stephen (Steve),Sutton
PUMO78101,1,1978,Teruhiko,Nagato
PUMO78101,2,1978,Soichiro,Yagiri
PUMO78101,3,1978,Kenji,Tao
PUMO78101,4,1978,Satoshi,Tamura
PUMO78101,5,1978,Tomofumi,Ito
PUMO78101,6,1978,Meiso,Kunihiro
PUMO78101,7,1978,Pemba Lama,Sherpa
PUMO78301,1,1978,Darion,Afshar
PUMO78301,2,1978,Vittorio,Bigio
PUMO78301,3,1978,Guido,Bumann
PUMO78301,4,1978,Numa,Chiesa
PUMO78301,5,1978,Renato,Korell
PUMO78301,6,1978,Romolo,Nottaris
PUMO78301,7,1978,Nello,Pagani
PUMO78301,8,1978,Francesco,Ponzio
PUMO78301,9,1978,Fausto,Sassi
PUMO78301,10,1978,Luca,Sganzini
PUMO78301,11,1978,Fausto,Tettamanti
PUMO78301,12,1978,Claude,Zimmermann
PUMO78301,13,1978,Tiziano,Zuend
PUMO78301,14,1978,Pasang Norbu/Nurbu,Sherpa
PUMO80301,1,1980,Yasuo,Iwazoe
PUMO80301,2,1980,Takayuki,Toya
PUMO80301,3,1980,Shuichi,Koga
PUMO80301,4,1980,Ryoichi,Hamada
PUMO80301,5,1980,Michio,Sugawara
PUMO80301,6,1980,Hiroyuki,Mizoguchi
PUMO80301,7,1980,Michiko,Odera-Othoshi
PUMO80301,8,1980,Junichi,Shiota
PUMO80302,1,1980,Roberta,Borghesi
PUMO80302,2,1980,Luciano,Cergol
PUMO80302,3,1980,Franco,DeFachinetti
PUMO80302,4,1980,Roberto,Giberna
PUMO80302,5,1980,Tony,Klingendrath
PUMO81401,1,1981,James D. (Jim),Bridwell
PUMO81401,2,1981,Edward (Ned),Gillette
PUMO81401,3,1981,Steven M. (Steve),McKinney
PUMO81401,4,1981,Jan,Reynolds
PUMO81401,5,1981,Craig,Calonica
PUMO82301,1,1982,Erik,Decamp
PUMO82301,2,1982,Pierre,Faivre
PUMO82301,3,1982,Jean-Francois,Lemoine
PUMO82301,4,1982,Guy,Mevellec
PUMO82302,1,1982,Thomas E. (Tom),McCullough
PUMO82302,2,1982,John (Jeb),Schenck
PUMO82302,3,1982,R. Steven (Steve),Van Meter
PUMO82401,1,1982,Hyun-Soo,Lee
PUMO82401,2,1982,Sun-Woo,Nam
PUMO82401,3,1982,Lhakpa Gyalzen/Gyalu,Sherpa
PUMO83101,1,1983,Jon,Babcock
PUMO83101,2,1983,David A.,Dailey
PUMO83101,3,1983,Diana C.,Dailey
PUMO83101,4,1983,Craig,Linford
PUMO83101,5,1983,Donald D. (Don),McIntyre
PUMO83101,6,1983,Paul A.,Stevenson
PUMO83401,1,1983,Jeff,Lowe
PUMO83401,2,1983,Christopher Earl,Wiggins
PUMO84101,1,1984,Stephen Mark,Amstutz
PUMO84101,2,1984,Michael,Andre
PUMO84101,3,1984,Geoffrey Keith,Bartram
PUMO84101,4,1984,Christopher Hugh,Curry
PUMO84101,5,1984,Peter,Getzels
PUMO84101,6,1984,Robert David,Schreiber
PUMO84101,7,1984,Narayan Kumar,Shrestha
PUMO84301,1,1984,Tae-Hyun,Choi
PUMO84301,2,1984,Sang,Choi
PUMO84301,3,1984,Young,Chu
PUMO84301,4,1984,Ki-Hwan,Kim
PUMO84301,5,1984,Sung-Ha,Lee
PUMO84301,6,1984,Yun-Woo,Lee
PUMO84401,1,1984,Steven Glen,Jorgenson
PUMO84401,2,1984,Daniel (Dan),Fox
PUMO84401,3,1984,Richard (Rich),Pierce
PUMO84401,4,1984,Richard,Wilson
PUMO84401,5,1984,Kevin,Murray
PUMO84401,6,1984,John,Taylor
PUMO84401,7,1984,Andrew (Andy),Randall
PUMO84401,8,1984,James,O'Brien
PUMO85101,1,1985,Markus,Fringer
PUMO85101,2,1985,Margarete,Gabl
PUMO85101,3,1985,Arthur,Haid
PUMO85101,4,1985,Josef (Sepp),Kathrein
PUMO85101,5,1985,Gerhard,Kienpointner
PUMO85101,6,1985,Andreas,Praxmarer
PUMO85101,7,1985,Alfred,Rainer
PUMO85101,8,1985,Lhakpa Nuru (Ang Lhakpa),Sherpa
PUMO85101,9,1985,Wolfgang,Wippler
PUMO85102,1,1985,Joan Manuel,Alarcon Castillon
PUMO85102,2,1985,Jaume,Matas Grau
PUMO85102,3,1985,Pere,Rodes Munoz
PUMO85102,4,1985,Maria Mercedes,Solans Martinez
PUMO86301,1,1986,Peter John,Brailsford
PUMO86301,2,1986,Kevin James,Conaglen
PUMO86301,3,1986,Stephen Francis,MacDonald
PUMO86301,4,1986,John,Roberts
PUMO86301,5,1986,Keith Nels,Swenson
PUMO86301,6,1986,Matthew West,Wilkinson
PUMO86302,1,1986,Mikio,Mitsuhata
PUMO86302,2,1986,Hiroshi,Urayama
PUMO86303,1,1986,Alexander Roderick (Sandy),Allan
PUMO86303,2,1986,Richard Frank (Rick),Allen
PUMO86303,3,1986,Morris,Kittleman
PUMO86303,4,1986,David,Saiget
PUMO86401,1,1986,Hiroshi,Aota
PUMO86401,2,1986,Yoshiki,Sasahara
PUMO86401,3,1986,Kazuyuki,Takahashi
PUMO86402,1,1986,Todd Douglas,Bibler
PUMO86402,2,1986,Michael,Dimitri
PUMO87101,1,1987,Bart,Jordans
